title,text
The Fourth Amendment was what we fought the Revolution over. John Adams said it was the spark that led to our war for independence.,The Fourth Amendment was what we fought the Revolution over. John Adams said it was the spark that led to our war for independence. a Republican presidential debate in Cleveland
The vast majority of people in this country are keeping their (health insurance) plan.,"The vast majority of people in this country are keeping their (health insurance) plan. comments on MSNBC's ""Morning Joe"""
The only segment in the beer market that is growing is the craft beer segment.,The only segment in the beer market that is growing is the craft beer segment. a press conference
Says $15-an-hourproposal in Cleveland is the most aggressive minimum wage increase in the country.,Says $15-an-hourproposal in Cleveland is the most aggressive minimum wage increase in the country. a Plain Dealer article
Says the Multnomah County Library system is the second busiest in the nation.,Says the Multnomah County Library system is the second busiest in the nation. a campaign mailer.
One in 19 Americans today get SSDI or SSI. Thats one in 19 Americans (who) are disabled.,One in 19 Americans today get SSDI or SSI. Thats one in 19 Americans (who) are disabled. a meeting of the Simpson-Bowles deficit commission
55 percent of the people who cast a provisional ballot (in Florida) in the last presidential election -- their vote did not count.,55 percent of the people who cast a provisional ballot (in Florida) in the last presidential election -- their vote did not count. a press conference
On mandatory ultrasounds before abortions.,On mandatory ultrasounds before abortions. a written statement.
"Hillary Clintons State Department sent three comedians to India on the Make Chai, Not War tour.","Hillary Clintons State Department sent three comedians to India on the Make Chai, Not War tour. a speech in Nashua, N.H."
"Currently, the intelligence community can collect business records on law-abiding Americans who have no connection to terrorism.","Currently, the intelligence community can collect business records on law-abiding Americans who have no connection to terrorism. a Senate speech rebroadcast on ABC's ""This Week"""
Says people who signed recall petitions against Wisconsin state Sen. Jim Holperin received harassing phone calls from out-of-state telemarketers claiming to represent the Democratic Party and insinuating foul play by petition circulators.,Says people who signed recall petitions against Wisconsin state Sen. Jim Holperin received harassing phone calls from out-of-state telemarketers claiming to represent the Democratic Party and insinuating foul play by petition circulators. a news release
Uncompensated care has gone down by 30 percent just in the first few months of Medicaid expansion in the states that adopted it.,Uncompensated care has gone down by 30 percent just in the first few months of Medicaid expansion in the states that adopted it. statement
Kilmartin has helped pass laws to create a witness protection program.,Kilmartin has helped pass laws to create a witness protection program. a statement on his campaign website
I am very proud that over my almost 30 years of public service I have had no scandals.,I am very proud that over my almost 30 years of public service I have had no scandals. presidential debate
Pat Toomey advocated for eliminating all corporate taxes.,Pat Toomey advocated for eliminating all corporate taxes. a press release.
