title,text
The cap-and-trade bill before Congress prevents you from selling your home without the permission of the EPA administrator.,The cap-and-trade bill before Congress prevents you from selling your home without the permission of the EPA administrator. e-mail and blog postings
On the Trans-Pacific Partnership.,On the Trans-Pacific Partnership. an op-ed in the Pittsburgh Post-Gazette.
"Obama's Ten Point Plan to 'Change' The Second Amendment.Ban the manufacture, sale and possession of handguns.","Obama's Ten Point Plan to 'Change' The Second Amendment.Ban the manufacture, sale and possession of handguns. a direct mail piece"
Says Bernie Sanders opposes requiring all children to have a K-12 education.,Says Bernie Sanders opposes requiring all children to have a K-12 education. a shareable graphic on the Web
"As Alaskas attorney general, (U.S. Senate candidate Dan) Sullivan successfully fought to protect our Second Amendment rights and passed stand your ground.","As Alaskas attorney general, (U.S. Senate candidate Dan) Sullivan successfully fought to protect our Second Amendment rights and passed stand your ground. a radio ad"
"Says his political opponents brought 100,000 protesters into our state.","Says his political opponents brought 100,000 protesters into our state. an interview"
"Texas #2 in nation for new gun purchases, behind California.","Texas #2 in nation for new gun purchases, behind California. a tweet"
The president gave the (auto) companies to the UAW.,The president gave the (auto) companies to the UAW. a primary debate in Arizona
"In the 1970s, the swine flu broke out . . . under another Democrat, President Jimmy Carter.","In the 1970s, the swine flu broke out . . . under another Democrat, President Jimmy Carter. an interview with Pajamas Media."
"Under the health care law, everybody will have lower rates, better quality care and better access.","Under the health care law, everybody will have lower rates, better quality care and better access. on 'Meet the Press'"
Trumps Health Secretary Pick Wants a Medicare Phaseout by Summer 2017.,Trumps Health Secretary Pick Wants a Medicare Phaseout by Summer 2017. an article
Health insurance companies deny 1 out of 5 treatments prescribed by doctors.,Health insurance companies deny 1 out of 5 treatments prescribed by doctors. a television advertisement
Polls on legalizing same-sex marriage are not dramatically changing.,Polls on legalizing same-sex marriage are not dramatically changing. a radio interview
"The McCain campaign ""did not elaborate"" on Obama's ties to ACORN.","The McCain campaign ""did not elaborate"" on Obama's ties to ACORN. her book, 'Going Rogue'"
"In the House health care bill, ""Something like 2 percent of the people would [be] eligible even to get the public option.""","In the House health care bill, ""Something like 2 percent of the people would [be] eligible even to get the public option."" MSNBC's 'Morning Meeting With Dylan Ratigan'"
Senator McCain would pay for part of his (health care) plan by making drastic cuts in Medicare $882-billion worth.,"Senator McCain would pay for part of his (health care) plan by making drastic cuts in Medicare $882-billion worth. a speech in Roanoke, Va."
Says Oregons political tax credit is something every state should have and no other state does.,Says Oregons political tax credit is something every state should have and no other state does. an Internet radio interview
President Barack Obamas policies have resulted in gas prices being reduced from $3.07 per gallon when he was sworn in in 2009 to $2.30 today.,President Barack Obamas policies have resulted in gas prices being reduced from $3.07 per gallon when he was sworn in in 2009 to $2.30 today. a news release.
"When (Marcy) Kaptur fought for the Democrats prescription drug benefit for seniors, (Dennis) Kucinich voted no.","When (Marcy) Kaptur fought for the Democrats prescription drug benefit for seniors, (Dennis) Kucinich voted no. a campaign commercial"
I released the most extensive financial review of anybody in the history of politics. You dont learn much in a tax return.,I released the most extensive financial review of anybody in the history of politics. You dont learn much in a tax return. an interview with ABC News
